16821,40.9628,-78.2018,Allport,Pennsylvania
16822,41.1552,-77.7041,Beech Creek,Pennsylvania
16823,40.9377,-77.773,Bellefonte,Pennsylvania
16825,40.9862,-78.3119,Bigler,Pennsylvania
16826,41.0642,-77.595,Blanchard,Pennsylvania
16827,40.7609,-77.7656,Boalsburg,Pennsylvania
16828,40.813,-77.6879,Centre Hall,Pennsylvania
16830,41.0845,-78.4361,Clearfield,Pennsylvania
16832,40.8416,-77.4692,Coburn,Pennsylvania
16833,40.9406,-78.5743,Curwensville,Pennsylvania
16834,41.0391,-78.1039,Drifting,Pennsylvania
16835,40.9074,-77.8774,Fleming,Pennsylvania
16836,41.1453,-78.2706,Frenchville,Pennsylvania
16837,40.9458,-78.4749,Glen Richey,Pennsylvania
16838,40.9937,-78.6403,Grampian,Pennsylvania
16839,41.0036,-78.1105,Grassflat,Pennsylvania
16840,40.923,-78.2038,Hawk Run,Pennsylvania
16841,41.0383,-77.6991,Howard,Pennsylvania
16843,41.0022,-78.466,Hyde,Pennsylvania
16844,40.9091,-77.932,Julian,Pennsylvania
16845,41.1506,-78.0322,Karthaus,Pennsylvania
16847,40.9992,-78.1647,Kylertown,Pennsylvania
16848,41.0114,-77.5363,Lamar,Pennsylvania
16849,40.9604,-78.1143,Lanse,Pennsylvania
16850,41.0943,-78.2928,Lecontes Mills,Pennsylvania
16851,40.8219,-77.7872,Lemont,Pennsylvania
16852,40.937,-77.5187,Madisonburg,Pennsylvania
16853,40.9391,-77.7871,Milesburg,Pennsylvania
16854,40.898,-77.4731,Millheim,Pennsylvania
16855,40.9973,-78.377,Mineral Springs,Pennsylvania
16856,40.9394,-77.6365,Mingoville,Pennsylvania
16858,41.0005,-78.2004,Morrisdale,Pennsylvania
16859,41.0407,-78.0232,Moshannon,Pennsylvania
16860,40.9466,-78.1708,Munson,Pennsylvania
16861,40.8652,-78.5237,New Millport,Pennsylvania
16863,40.9104,-78.475,Olanta,Pennsylvania
16864,41.0892,-77.8452,Orviston,Pennsylvania
16865,40.7102,-77.996,Pennsylvania Furnace,Pennsylvania
16866,40.867,-78.1748,Philipsburg,Pennsylvania
16868,40.732,-77.8806,Pine Grove Mills,Pennsylvania
16870,40.8001,-78.0603,Port Matilda,Pennsylvania
16871,41.186,-78.0261,Pottersdale,Pennsylvania
16872,40.9674,-77.3584,Rebersburg,Pennsylvania
16873,41.1085,-78.3494,Shawville,Pennsylvania
16874,40.9979,-77.9574,Snow Shoe,Pennsylvania
16875,40.8472,-77.5718,Spring Mills,Pennsylvania
16876,40.9663,-78.2909,Wallaceton,Pennsylvania
16877,40.7386,-78.0612,Warriors Mark,Pennsylvania
16878,40.9482,-78.3286,West Decatur,Pennsylvania
16879,40.9696,-78.1507,Winburne,Pennsylvania
16881,41.0262,-78.314,Woodland,Pennsylvania
16882,40.9124,-77.3235,Woodward,Pennsylvania
16901,41.7308,-77.3272,Wellsboro,Pennsylvania
16910,41.7062,-76.8285,Alba,Pennsylvania
16911,41.6567,-77.1253,Arnot,Pennsylvania
16912,41.6776,-77.0433,Blossburg,Pennsylvania
16914,41.8638,-76.7824,Columbia Cross Roads,Pennsylvania
16915,41.7831,-77.9644,Coudersport,Pennsylvania
16917,41.7284,-77.0597,Covington,Pennsylvania
16920,41.9821,-77.2883,Elkland,Pennsylvania
16921,41.7116,-77.5589,Gaines,Pennsylvania
16922,41.669,-77.6978,Galeton,Pennsylvania
16923,41.9402,-77.8724,Genesee,Pennsylvania
16925,41.9516,-76.7917,Gillett,Pennsylvania
16926,41.7206,-76.6984,Granville Summit,Pennsylvania
16927,41.9587,-77.6588,Harrison Valley,Pennsylvania
16928,41.9534,-77.4345,Knoxville,Pennsylvania
16932,41.7761,-76.9424,Mainesburg,Pennsylvania
16933,41.8191,-77.0667,Mansfield,Pennsylvania
16935,41.8664,-77.3128,Middlebury Center,Pennsylvania
16937,41.9656,-77.7111,Mills,Pennsylvania
16939,41.671,-77.0223,Morris Run,Pennsylvania
16940,41.9854,-77.2382,Nelson,Pennsylvania
16942,41.9625,-77.3522,Osceola,Pennsylvania
16943,41.8408,-77.6154,Sabinsville,Pennsylvania
16945,41.8054,-76.8569,Sylvania,Pennsylvania
16946,41.9089,-77.1378,Tioga,Pennsylvania
16948,41.849,-77.758,Ulysses,Pennsylvania
17001,40.2425,-76.9268,Camp Hill,Pennsylvania
17002,40.5075,-77.8392,Allensville,Pennsylvania
17003,40.364,-76.5649,Annville,Pennsylvania
17005,40.6029,-76.8097,Berrysburg,Pennsylvania
17006,40.2856,-77.5437,Blain,Pennsylvania
17007,40.1308,-77.1182,Boiling Springs,Pennsylvania
17009,40.636,-77.5658,Burnham,Pennsylvania
17010,40.2777,-76.5817,Campbelltown,Pennsylvania
17014,40.6603,-77.1968,Cocolamus,Pennsylvania
17017,40.6433,-76.8826,Dalmatia,Pennsylvania
17018,40.4025,-76.8812,Dauphin,Pennsylvania
17019,40.0901,-77.0226,Dillsburg,Pennsylvania
17020,40.4118,-77.0434,Duncannon,Pennsylvania
17021,40.3396,-77.6593,East Waterford,Pennsylvania
17023,40.5843,-76.8163,Elizabethville,Pennsylvania
17024,40.4096,-77.3121,Elliottsburg,Pennsylvania
17025,40.2951,-76.976,Enola,Pennsylvania
17026,40.462,-76.4285,Fredericksburg,Pennsylvania
17027,40.1561,-76.9959,Grantham,Pennsylvania
17028,40.3942,-76.6582,Grantville,Pennsylvania
17030,40.6092,-76.7256,Gratz,Pennsylvania
17032,40.4932,-76.8206,Halifax,Pennsylvania
17033,40.2732,-76.6354,Hershey,Pennsylvania
17034,40.2087,-76.7853,Highspire,Pennsylvania
17035,40.4163,-77.5748,Honey Grove,Pennsylvania
17036,40.2855,-76.6988,Hummelstown,Pennsylvania
17037,40.4339,-77.4203,Ickesburg,Pennsylvania
17038,40.4693,-76.5461,Jonestown,Pennsylvania
17039,40.2907,-76.241,Kleinfeltersville,Pennsylvania
17040,40.3169,-77.3161,Landisburg,Pennsylvania
17041,40.2166,-76.5395,Lawn,Pennsylvania
17042,40.2945,-76.425,Lebanon,Pennsylvania
17043,40.2468,-76.9001,Lemoyne,Pennsylvania
17044,40.5784,-77.5943,Lewistown,Pennsylvania
17047,40.3638,-77.4182,Loysville,Pennsylvania
17048,40.6078,-76.7261,Lykens,Pennsylvania
17049,40.653,-77.2561,Mc Alisterville,Pennsylvania
17050,40.2485,-77.0263,Mechanicsburg,Pennsylvania
17051,40.4588,-77.7751,Mc Veytown,Pennsylvania
17052,40.3166,-77.9811,Mapleton Depot,Pennsylvania
17053,40.3256,-77.0315,Marysville,Pennsylvania
17054,40.4989,-77.7144,Mattawana,Pennsylvania
17058,40.4962,-77.5543,Mifflin,Pennsylvania
17059,40.5917,-77.3846,Mifflintown,Pennsylvania
17060,40.4679,-77.8967,Mill Creek,Pennsylvania
17061,40.5666,-76.9122,Millersburg,Pennsylvania
17062,40.552,-77.1672,Millerstown,Pennsylvania
17063,40.762,-77.4758,Milroy,Pennsylvania
17064,40.2423,-76.476,Mount Gretna,Pennsylvania
17065,40.1115,-77.1902,Mount Holly Springs,Pennsylvania
17066,40.356,-77.8619,Mount Union,Pennsylvania
17067,40.387,-76.3154,Myerstown,Pennsylvania
17068,40.4098,-77.177,New Bloomfield,Pennsylvania
17069,40.454,-76.97,New Buffalo,Pennsylvania
17070,40.203,-76.8659,New Cumberland,Pennsylvania
17071,40.2993,-77.6009,New Germantown,Pennsylvania
17072,40.2337,-77.0817,New Kingstown,Pennsylvania
17073,40.3032,-76.256,Newmanstown,Pennsylvania
17075,40.3945,-77.8334,Newton Hamilton,Pennsylvania
17076,40.6162,-77.3116,Oakland Mills,Pennsylvania
17077,40.403,-76.5359,Ono,Pennsylvania
17080,40.6407,-76.8031,Pillow,Pennsylvania
17081,40.201,-77.2834,Plainfield,Pennsylvania
17082,40.4984,-77.4277,Port Royal,Pennsylvania
17083,40.2776,-76.4376,Quentin,Pennsylvania
17084,40.6851,-77.6279,Reedsville,Pennsylvania
17085,40.2767,-76.3834,Rexmont,Pennsylvania
17086,40.6906,-77.1244,Richfield,Pennsylvania
17088,40.3007,-76.2942,Schaefferstown,Pennsylvania
17090,40.3293,-77.182,Shermans Dale,Pennsylvania
17093,40.3078,-76.9313,Summerdale,Pennsylvania
17094,40.5832,-77.2177,Thompsontown,Pennsylvania
17097,40.5801,-76.6775,Wiconisco,Pennsylvania
17099,40.6452,-77.5757,Yeagertown,Pennsylvania
17101,40.2591,-76.8877,Harrisburg,Pennsylvania
17201,39.9611,-77.6561,Chambersburg,Pennsylvania
17210,40.1982,-77.6588,Amberson,Pennsylvania
17211,39.7526,-78.4071,Artemas,Pennsylvania
17212,39.8127,-78.0645,Big Cove Tannery,Pennsylvania
17213,40.2536,-77.7706,Blairs Mills,Pennsylvania
17214,39.7481,-77.4713,Blue Ridge Summit,Pennsylvania
17215,40.0778,-77.894,Burnt Cabins,Pennsylvania
17217,40.2386,-77.7215,Concord,Pennsylvania
17219,40.231,-77.6862,Doylesburg,Pennsylvania
17220,40.1848,-77.7413,Dry Run,Pennsylvania
17221,40.0666,-77.8167,Fannettsburg,Pennsylvania
17223,40.078,-77.9532,Fort Littleton,Pennsylvania
17224,39.968,-77.8975,Fort Loudon,Pennsylvania
17225,39.7864,-77.7593,Greencastle,Pennsylvania
17228,39.9872,-78.0933,Harrisonville,Pennsylvania
17229,40.0783,-78.0113,Hustontown,Pennsylvania
17231,39.8546,-77.8571,Lemasters,Pennsylvania
17232,40.0956,-77.6227,Lurgan,Pennsylvania
17233,39.9552,-78.0017,Mc Connellsburg,Pennsylvania
17236,39.798,-77.9452,Mercersburg,Pennsylvania
17237,39.8386,-77.5419,Mont Alto,Pennsylvania
17238,39.8582,-78.1309,Needmore,Pennsylvania
17239,40.1317,-77.8368,Neelyton,Pennsylvania
17240,40.1542,-77.5831,Newburg,Pennsylvania
17241,40.1778,-77.4034,Newville,Pennsylvania
17243,40.2776,-77.8197,Orbisonia,Pennsylvania
17244,40.0849,-77.6627,Orrstown,Pennsylvania
17246,40.0544,-77.6608,Pleasant Hall,Pennsylvania
17247,39.7987,-77.5794,Quincy,Pennsylvania
17249,40.2414,-77.8995,Rockhill Furnace,Pennsylvania
17250,39.7371,-77.5241,Rouzerville,Pennsylvania
17252,39.9134,-77.8185,Saint Thomas,Pennsylvania
17253,40.2132,-78.0069,Saltillo,Pennsylvania
17254,39.9703,-77.5904,Scotland,Pennsylvania
17255,40.1613,-77.8625,Shade Gap,Pennsylvania
17256,39.7829,-77.6773,Shady Grove,Pennsylvania
17257,40.0491,-77.4914,Shippensburg,Pennsylvania
17260,40.2945,-77.8959,Shirleysburg,Pennsylvania
17261,39.861,-77.5082,South Mountain,Pennsylvania
17262,40.1463,-77.736,Spring Run,Pennsylvania
17263,39.7273,-77.7176,State Line,Pennsylvania
17264,40.1799,-77.9937,Three Springs,Pennsylvania
17265,40.0281,-77.7866,Upperstrasburg,Pennsylvania
17266,40.0875,-77.4119,Walnut Bottom,Pennsylvania
17267,39.8026,-78.2407,Warfordsburg,Pennsylvania
17268,39.7756,-77.5738,Waynesboro,Pennsylvania
17271,40.0977,-77.8031,Willow Hill,Pennsylvania
17272,39.7694,-77.6219,Zullinger,Pennsylvania
17301,39.8906,-76.9803,Abbottstown,Pennsylvania
17302,39.8156,-76.4092,Airville,Pennsylvania
17303,39.9253,-77.2744,Arendtsville,Pennsylvania
17304,39.9768,-77.2306,Aspers,Pennsylvania
17306,39.9808,-77.2496,Bendersville,Pennsylvania
17307,39.9508,-77.3222,Biglerville,Pennsylvania
17309,39.8713,-76.4502,Brogue,Pennsylvania
17310,39.884,-77.3574,Cashtown,Pennsylvania
17311,39.8165,-76.8425,Codorus,Pennsylvania
17312,39.942,-76.4762,Craley,Pennsylvania
17313,39.8862,-76.6566,Dallastown,Pennsylvania
17314,39.7547,-76.3295,Delta,Pennsylvania
17315,40.0232,-76.865,Dover,Pennsylvania
17316,39.9669,-77.0043,East Berlin,Pennsylvania
17317,39.9708,-76.5229,East Prospect,Pennsylvania
17318,40.0223,-76.7229,Emigsville,Pennsylvania
17319,40.1604,-76.7941,Etters,Pennsylvania
17320,39.7686,-77.3877,Fairfield,Pennsylvania
17321,39.7548,-76.4472,Fawn Grove,Pennsylvania
17322,39.8559,-76.5327,Felton,Pennsylvania
17323,40.0755,-77.0281,Franklintown,Pennsylvania
17324,40.0348,-77.2283,Gardners,Pennsylvania
17325,39.8279,-77.2268,Gettysburg,Pennsylvania
17327,39.7796,-76.7531,Glen Rock,Pennsylvania
17329,39.7618,-76.8511,Glenville,Pennsylvania
17331,39.7901,-76.9783,Hanover,Pennsylvania
17337,40.0155,-77.2026,Idaville,Pennsylvania
17339,40.1351,-76.8838,Lewisberry,Pennsylvania
17340,39.7556,-77.1125,Littlestown,Pennsylvania
17342,39.8461,-76.7105,Loganville,Pennsylvania
17343,39.8703,-77.3337,Mc Knightstown,Pennsylvania
17344,39.8057,-77.0191,Mc Sherrystown,Pennsylvania
17347,40.0553,-76.6889,Mount Wolf,Pennsylvania
17349,39.7543,-76.6802,New Freedom,Pennsylvania
17350,39.889,-77.0799,New Oxford,Pennsylvania
17352,39.7612,-76.4999,New Park,Pennsylvania
17353,39.889,-77.3851,Orrtanna,Pennsylvania
17354,39.8515,-76.8804,Porters Sideling,Pennsylvania
17355,39.7598,-76.696,Railroad,Pennsylvania
17356,39.8966,-76.5823,Red Lion,Pennsylvania
17358,40.0638,-76.9176,Rossville,Pennsylvania
17360,39.852,-76.7548,Seven Valleys,Pennsylvania
17361,39.7655,-76.677,Shrewsbury,Pennsylvania
17362,39.852,-76.8685,Spring Grove,Pennsylvania
17363,39.7686,-76.5864,Stewartstown,Pennsylvania
17364,39.9294,-76.8994,Thomasville,Pennsylvania
17368,39.9839,-76.5187,Wrightsville,Pennsylvania
17370,40.1185,-76.7762,York Haven,Pennsylvania
17371,39.9026,-76.788,York New Salem,Pennsylvania
17372,40.0013,-77.1059,York Springs,Pennsylvania
17375,40.0232,-77.2303,Peach Glen,Pennsylvania
17503,39.9346,-76.0924,Bart,Pennsylvania
17504,40.0238,-76.328,Bausman,Pennsylvania
17505,40.0604,-76.1913,Bird In Hand,Pennsylvania
17506,40.1151,-76.0576,Blue Ball,Pennsylvania
17508,40.1238,-76.2176,Brownstown,Pennsylvania
17509,39.9097,-76.0301,Christiana,Pennsylvania
17512,40.0394,-76.486,Columbia,Pennsylvania
17516,39.9401,-76.3755,Conestoga,Pennsylvania
17518,39.8055,-76.2567,Drumore,Pennsylvania
17519,40.1416,-76.0206,East Earl,Pennsylvania
17520,40.0979,-76.349,East Petersburg,Pennsylvania
17521,40.2027,-76.3475,Elm,Pennsylvania
17522,40.1722,-76.1707,Ephrata,Pennsylvania
17527,40.0135,-75.9949,Gap,Pennsylvania
17528,40.1276,-76.0012,Goodville,Pennsylvania
17529,40.0398,-76.1002,Gordonville,Pennsylvania
17532,39.8535,-76.2962,Holtwood,Pennsylvania
17533,40.2042,-76.2018,Hopeland,Pennsylvania
17534,40.0384,-76.1055,Intercourse,Pennsylvania
17535,40.0065,-76.0406,Kinzers,Pennsylvania
17537,39.994,-76.2427,Lampeter,Pennsylvania
17538,40.0892,-76.4157,Landisville,Pennsylvania
17540,40.0965,-76.1871,Leola,Pennsylvania
17543,40.1846,-76.3015,Lititz,Pennsylvania
17545,40.1734,-76.4314,Manheim,Pennsylvania
17549,40.1726,-76.1747,Martindale,Pennsylvania
17550,40.076,-76.5832,Maytown,Pennsylvania
17551,39.9785,-76.3737,Millersville,Pennsylvania
17552,40.1082,-76.5104,Mount Joy,Pennsylvania
17554,40.0396,-76.4261,Mountville,Pennsylvania
17555,40.1213,-75.9642,Narvon,Pennsylvania
17557,40.1012,-76.0729,New Holland,Pennsylvania
17560,39.9109,-76.2274,New Providence,Pennsylvania
17562,39.976,-76.0912,Paradise,Pennsylvania
17563,39.7642,-76.1866,Peach Bottom,Pennsylvania
17564,40.2362,-76.0638,Penryn,Pennsylvania
17565,39.8986,-76.3318,Pequea,Pennsylvania
17566,39.8697,-76.1482,Quarryville,Pennsylvania
17567,40.2088,-76.1218,Reamstown,Pennsylvania
17568,39.9459,-76.2339,Refton,Pennsylvania
17569,40.2689,-76.0957,Reinholds,Pennsylvania
17570,40.1297,-76.5685,Rheems,Pennsylvania
17572,40.0086,-76.153,Ronks,Pennsylvania
17575,40.0642,-76.437,Silver Spring,Pennsylvania
17576,40.0376,-76.1969,Smoketown,Pennsylvania
17578,40.2218,-76.1631,Stevens,Pennsylvania
17579,39.9575,-76.1799,Strasburg,Pennsylvania
17580,40.1175,-76.2125,Talmage,Pennsylvania
17581,40.1585,-76.0496,Terre Hill,Pennsylvania
17582,39.9744,-76.4466,Washington Boro,Pennsylvania
17583,39.8978,-76.3274,West Willow,Pennsylvania
17584,39.9588,-76.265,Willow Street,Pennsylvania
17585,39.8798,-76.3445,Witmer,Pennsylvania
17701,41.3376,-76.9023,Williamsport,Pennsylvania
17720,41.1886,-77.2198,Antes Fort,Pennsylvania
17721,41.1836,-77.3184,Avis,Pennsylvania
17723,41.432,-77.4561,Cammal,Pennsylvania
17726,41.1219,-77.4278,Castanea,Pennsylvania
17727,41.5299,-77.4917,Cedar Run,Pennsylvania
17728,41.3276,-77.0854,Cogan Station,Pennsylvania
17729,41.4956,-77.7475,Cross Fork,Pennsylvania
17730,41.1104,-76.8785,Dewart,Pennsylvania
17731,41.4287,-76.5667,Eagles Mere,Pennsylvania
17735,41.6149,-76.8671,Grover,Pennsylvania
17737,41.2989,-76.6882,Hughesville,Pennsylvania
17739,41.3935,-77.4086,Jersey Mills,Pennsylvania
17740,41.247,-77.2706,Jersey Shore,Pennsylvania
17742,41.236,-76.6049,Lairdsville,Pennsylvania
17744,41.2445,-77.1599,Linden,Pennsylvania
17745,41.2708,-77.4764,Lock Haven,Pennsylvania
17747,41.0386,-77.3232,Loganton,Pennsylvania
17748,41.1504,-77.353,Mc Elhattan,Pennsylvania
17749,41.0722,-76.8187,Mc Ewensville,Pennsylvania
17750,41.0552,-77.4772,Mackeyville,Pennsylvania
17751,41.1368,-77.5383,Mill Hall,Pennsylvania
17754,41.3111,-76.885,Montoursville,Pennsylvania
17756,41.2079,-76.7374,Muncy,Pennsylvania
17758,41.3648,-76.5285,Muncy Valley,Pennsylvania
17760,41.4082,-77.6641,North Bend,Pennsylvania
17762,41.2831,-76.7071,Picture Rocks,Pennsylvania
17763,41.5153,-76.9758,Ralston,Pennsylvania
17764,41.3344,-77.8199,Renovo,Pennsylvania
17765,41.5737,-76.9709,Roaring Branch,Pennsylvania
17768,41.5476,-76.7496,Shunk,Pennsylvania
17769,41.4965,-77.5406,Slate Run,Pennsylvania
17771,41.4317,-77.0394,Trout Run,Pennsylvania
17772,41.1184,-76.7168,Turbotville,Pennsylvania
17774,41.2792,-76.5291,Unityville,Pennsylvania
17777,41.1031,-76.8255,Watsontown,Pennsylvania
17779,41.2046,-77.38,Woolrich,Pennsylvania
17801,40.8345,-76.7574,Sunbury,Pennsylvania
17810,41.112,-77.0315,Allenwood,Pennsylvania
17812,40.7407,-77.2282,Beaver Springs,Pennsylvania
17813,40.7829,-77.1755,Beavertown,Pennsylvania
17814,41.2761,-76.3693,Benton,Pennsylvania
17815,41.017,-76.4238,Bloomsburg,Pennsylvania
17820,40.8989,-76.4095,Catawissa,Pennsylvania
17821,40.9887,-76.6393,Danville,Pennsylvania
17823,40.7217,-76.7242,Dornsife,Pennsylvania
17824,40.8538,-76.5004,Elysburg,Pennsylvania
17827,40.7545,-76.962,Freeburg,Pennsylvania
17829,40.9006,-77.1558,Hartleton,Pennsylvania
17830,40.6882,-76.7946,Herndon,Pennsylvania
17831,40.8336,-76.8396,Hummels Wharf,Pennsylvania
17832,40.8059,-76.459,Marion Heights,Pennsylvania
17833,40.8026,-76.9652,Kreamer,Pennsylvania
17834,40.7793,-76.4682,Kulpmont,Pennsylvania
17835,40.8817,-77.2033,Laurelton,Pennsylvania
17836,40.7134,-76.6016,Leck Kill,Pennsylvania
17837,40.9811,-76.9486,Lewisburg,Pennsylvania
17840,40.7721,-76.4331,Locust Gap,Pennsylvania
17841,40.7249,-77.3529,Mc Clure,Pennsylvania
17842,40.804,-77.0417,Middleburg,Pennsylvania
17844,40.9655,-77.0863,Mifflinburg,Pennsylvania
17845,40.8853,-77.2112,Millmont,Pennsylvania
17846,41.1453,-76.5172,Millville,Pennsylvania
17850,40.966,-76.8576,Montandon,Pennsylvania
17851,40.8043,-76.4325,Mount Carmel,Pennsylvania
17853,40.6942,-77.0095,Mount Pleasant Mills,Pennsylvania
17856,41.061,-76.9457,New Columbia,Pennsylvania
17857,40.9279,-76.7673,Northumberland,Pennsylvania
17858,40.8462,-76.3935,Numidia,Pennsylvania
17859,41.1178,-76.393,Orangeville,Pennsylvania
17860,40.8267,-76.6361,Paxinos,Pennsylvania
17861,40.7723,-77.0832,Paxtonville,Pennsylvania
17862,40.8606,-77.0565,Penns Creek,Pennsylvania
17864,40.7037,-76.9049,Port Trevorton,Pennsylvania
17865,40.9901,-76.7868,Potts Grove,Pennsylvania
17866,40.7885,-76.549,Coal Township,Pennsylvania
17867,40.7141,-76.6884,Rebuck,Pennsylvania
17868,40.9579,-76.6339,Riverside,Pennsylvania
17870,40.8131,-76.8866,Selinsgrove,Pennsylvania
17872,40.7665,-76.6121,Shamokin,Pennsylvania
17876,40.8547,-76.8231,Shamokin Dam,Pennsylvania
17877,40.8749,-76.6661,Snydertown,Pennsylvania
17880,40.8923,-77.1217,Swengel,Pennsylvania
17881,40.7829,-76.6701,Trevorton,Pennsylvania
17882,40.805,-77.2022,Troxelville,Pennsylvania
17883,40.94,-76.98,Vicksburg,Pennsylvania
17885,40.856,-77.3186,Weikert,Pennsylvania
17886,41.0167,-76.8752,West Milton,Pennsylvania
17887,41.1151,-76.9178,White Deer,Pennsylvania
17888,40.8103,-76.3771,Wilburton,Pennsylvania
17889,40.8826,-76.918,Winfield,Pennsylvania
17901,40.6936,-76.2552,Pottsville,Pennsylvania
17920,40.8161,-76.3281,Aristes,Pennsylvania
17923,40.6411,-76.3185,Branchdale,Pennsylvania
17925,40.7561,-76.0702,Brockton,Pennsylvania
17929,40.6306,-76.1942,Cressona,Pennsylvania
17930,40.7086,-76.1153,Cumbola,Pennsylvania
17931,40.7837,-76.2151,Frackville,Pennsylvania
17933,40.6043,-76.2431,Friedensburg,Pennsylvania
17934,40.7977,-76.2166,Gilberton,Pennsylvania
17935,40.796,-76.2832,Girardville,Pennsylvania
17936,40.7501,-76.3399,Gordon,Pennsylvania
17938,40.6514,-76.516,Hegins,Pennsylvania
17941,40.6841,-76.6143,Klingerstown,Pennsylvania
17943,40.7566,-76.388,Lavelle,Pennsylvania
17944,40.6726,-76.2792,Llewellyn,Pennsylvania
17945,40.7846,-76.3751,Locustdale,Pennsylvania
17946,40.812,-76.2491,Lost Creek,Pennsylvania
17948,40.8408,-76.1138,Mahanoy City,Pennsylvania
17949,40.794,-76.2423,Mahanoy Plane,Pennsylvania
17951,40.6786,-76.2452,Mar Lin,Pennsylvania
17952,40.7554,-76.0585,Mary D,Pennsylvania
17954,40.6904,-76.2597,Minersville,Pennsylvania
17957,40.5918,-76.5183,Muir,Pennsylvania
17959,40.7333,-76.1446,New Philadelphia,Pennsylvania
17960,40.6997,-75.9458,New Ringgold,Pennsylvania
17961,40.6479,-76.0616,Orwigsburg,Pennsylvania
17963,40.5612,-76.3832,Pine Grove,Pennsylvania
17964,40.7142,-76.497,Pitman,Pennsylvania
17965,40.6986,-76.1653,Port Carbon,Pennsylvania
17966,40.5603,-76.3302,Ravine,Pennsylvania
17967,40.8556,-76.2208,Ringtown,Pennsylvania
17968,40.6387,-76.6123,Sacramento,Pennsylvania
17970,40.7202,-76.1919,Saint Clair,Pennsylvania
17972,40.5896,-76.2054,Schuylkill Haven,Pennsylvania
17974,40.6957,-76.2363,Seltzer,Pennsylvania
17976,40.8208,-76.2097,Shenandoah,Pennsylvania
17979,40.5616,-76.1997,Summit Station,Pennsylvania
17980,40.5406,-76.6077,Tower City,Pennsylvania
17981,40.6343,-76.3905,Tremont,Pennsylvania
17982,40.7859,-76.0213,Tuscarora,Pennsylvania
17983,40.6426,-76.5469,Valley View,Pennsylvania
17985,40.9135,-76.2182,Zion Grove,Pennsylvania
18001,40.6603,-75.5547,Lehigh Valley,Pennsylvania
18011,40.4712,-75.6464,Alburtis,Pennsylvania
18012,40.8116,-75.591,Aquashicola,Pennsylvania
18013,40.853,-75.1718,Bangor,Pennsylvania
18015,40.5901,-75.3708,Bethlehem,Pennsylvania
18030,40.8022,-75.664,Bowmanstown,Pennsylvania
18031,40.554,-75.6529,Breinigsville,Pennsylvania
18032,40.6569,-75.4678,Catasauqua,Pennsylvania
18034,40.5435,-75.4163,Center Valley,Pennsylvania
18035,40.7467,-75.5387,Cherryville,Pennsylvania
18036,40.509,-75.3859,Coopersburg,Pennsylvania
18037,40.6822,-75.545,Coplay,Pennsylvania
18038,40.7959,-75.4823,Danielsville,Pennsylvania
18040,40.7449,-75.2217,Easton,Pennsylvania
18041,40.4195,-75.5148,East Greenville,Pennsylvania
18046,40.548,-75.5603,East Texas,Pennsylvania
18049,40.5174,-75.5008,Emmaus,Pennsylvania
18051,40.5934,-75.6662,Fogelsville,Pennsylvania
18053,40.718,-75.707,Germansville,Pennsylvania
18054,40.3542,-75.4366,Green Lane,Pennsylvania
18055,40.5892,-75.2996,Hellertown,Pennsylvania
18056,40.4491,-75.5491,Hereford,Pennsylvania
18058,40.8912,-75.4931,Kunkletown,Pennsylvania
18059,40.7233,-75.5364,Laurys Station,Pennsylvania
18060,40.5276,-75.5202,Limeport,Pennsylvania
18062,40.5025,-75.583,Macungie,Pennsylvania
18063,40.7823,-75.1721,Martins Creek,Pennsylvania
18064,40.7575,-75.3179,Nazareth,Pennsylvania
18065,40.6972,-75.6125,Neffs,Pennsylvania
18066,40.6649,-75.745,New Tripoli,Pennsylvania
18067,40.7169,-75.478,Northampton,Pennsylvania
18068,40.4848,-75.52,Old Zionsville,Pennsylvania
18069,40.6259,-75.6174,Orefield,Pennsylvania
18070,40.4322,-75.5353,Palm,Pennsylvania
18071,40.8296,-75.5812,Palmerton,Pennsylvania
18072,40.8456,-75.2576,Pen Argyl,Pennsylvania
18073,40.3841,-75.4755,Pennsburg,Pennsylvania
18074,40.3196,-75.516,Perkiomenville,Pennsylvania
18076,40.3748,-75.4807,Red Hill,Pennsylvania
18077,40.5669,-75.2435,Riegelsville,Pennsylvania
18078,40.6732,-75.6189,Schnecksville,Pennsylvania
18079,40.7441,-75.6579,Slatedale,Pennsylvania
18080,40.7358,-75.6332,Slatington,Pennsylvania
18081,40.5622,-75.2839,Springtown,Pennsylvania
18083,40.7546,-75.2671,Stockertown,Pennsylvania
18084,40.3241,-75.4522,Sumneytown,Pennsylvania
18085,40.7413,-75.2552,Tatamy,Pennsylvania
18086,40.7372,-75.5483,Treichlers,Pennsylvania
18087,40.5542,-75.5948,Trexlertown,Pennsylvania
18088,40.766,-75.5566,Walnutport,Pennsylvania
18091,40.8261,-75.32,Wind Gap,Pennsylvania
18092,40.4705,-75.5153,Zionsville,Pennsylvania
18201,40.9489,-75.9562,Hazleton,Pennsylvania
18210,41.0012,-75.5719,Albrightsville,Pennsylvania
18211,40.7438,-75.8254,Andreas,Pennsylvania
18212,40.7752,-75.7096,Ashfield,Pennsylvania
18214,40.7988,-76.0815,Barnesville,Pennsylvania
18216,40.9415,-75.8927,Beaver Meadows,Pennsylvania
18218,40.8197,-75.9161,Coaldale,Pennsylvania
18219,40.9908,-76.0574,Conyngham,Pennsylvania
18220,40.8404,-76.0605,Delano,Pennsylvania
